Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,315.000000,317.549988,310.299988,313.850006,292.860657,222714
2014-01-02,314.700012,317.149994,291.649994,293.950012,274.291565,266160
2014-01-03,293.000000,306.700012,290.250000,305.000000,284.602539,238463
2014-01-06,304.700012,310.899994,298.000000,306.000000,285.535675,271478
2014-01-07,307.799988,313.700012,304.000000,311.299988,290.481201,296963
2014-01-08,313.000000,313.899994,305.600006,310.700012,289.921326,184222
2014-01-09,312.000000,319.200012,301.100006,308.149994,287.541901,435824
2014-01-10,309.799988,313.750000,303.000000,305.149994,284.742523,193196
2014-01-13,305.000000,310.600006,301.250000,305.750000,285.302399,151389
2014-01-14,306.500000,308.700012,302.700012,304.750000,284.369263,102619
2014-01-15,306.750000,316.950012,304.649994,315.049988,293.980408,212592
2014-01-16,315.500000,319.700012,309.500000,312.700012,291.787567,287509
2014-01-17,312.299988,314.700012,298.049988,300.899994,280.776703,150124
2014-01-20,302.000000,309.950012,295.850006,308.250000,287.635193,165022
2014-01-21,310.000000,314.500000,306.000000,312.950012,292.020905,146337
2014-01-22,313.149994,328.000000,311.200012,325.549988,303.778229,454055
2014-01-23,326.500000,328.600006,320.600006,322.600006,301.025543,218741
2014-01-24,320.000000,322.600006,305.450012,306.799988,286.282135,161349
2014-01-27,301.600006,301.600006,285.000000,286.950012,267.759674,159654
2014-01-28,287.100006,292.950012,282.549988,289.250000,269.905884,107737
2014-01-29,291.000000,297.000000,285.399994,288.200012,268.926117,286635
2014-01-30,285.799988,285.799988,277.549988,283.799988,264.820343,209562
2014-01-31,286.000000,298.850006,282.750000,295.850006,276.064453,203436
2014-02-03,296.950012,302.700012,289.000000,291.549988,272.052032,213844
2014-02-04,287.200012,294.700012,286.000000,292.750000,273.171783,141152
2014-02-05,294.950012,302.549988,290.200012,300.000000,279.936981,212646
2014-02-06,302.950012,304.899994,292.000000,295.500000,275.737885,186045
2014-02-07,297.899994,301.700012,294.250000,299.200012,279.190430,147122
2014-02-10,299.000000,306.850006,298.500000,303.149994,282.876251,149624
2014-02-11,303.049988,304.500000,297.049988,300.350006,280.263519,105049
2014-02-12,302.000000,306.549988,298.200012,300.350006,280.263519,120291
2014-02-13,300.100006,302.000000,291.200012,292.950012,273.358398,115900
2014-02-14,294.700012,296.700012,286.700012,294.450012,274.758118,125936
2014-02-17,296.000000,298.000000,290.250000,296.750000,276.904266,120204
2014-02-18,297.000000,302.500000,294.649994,301.750000,281.569885,103413
2014-02-19,302.250000,304.450012,296.850006,300.450012,280.356873,178151
2014-02-20,300.000000,313.000000,294.600006,310.700012,289.921326,335913
2014-02-21,311.100006,317.500000,309.649994,315.899994,294.773590,259262
2014-02-24,316.700012,318.200012,311.600006,315.850006,294.726959,112784
2014-02-25,318.000000,321.000000,311.100006,314.649994,293.607208,148386
2014-02-26,314.299988,318.700012,310.799988,316.049988,294.913544,181331
2014-02-28,316.000000,321.399994,312.600006,318.750000,297.432953,196130
2014-03-03,317.100006,323.799988,312.649994,315.200012,294.120453,134911
2014-03-04,315.049988,332.399994,314.549988,331.149994,309.003693,254865
2014-03-05,332.000000,335.600006,328.649994,330.950012,308.817078,171208
2014-03-06,331.350006,339.049988,330.149994,336.350006,313.856018,180083
2014-03-07,339.000000,344.350006,334.399994,340.450012,317.681763,241831
2014-03-10,340.000000,346.299988,335.000000,342.649994,319.734650,163934
2014-03-11,344.000000,346.299988,332.700012,337.549988,314.975677,120059
2014-03-12,337.000000,343.299988,335.000000,338.899994,316.235413,87770
2014-03-13,339.549988,343.100006,331.000000,332.850006,310.590027,66124
2014-03-14,330.899994,336.399994,326.350006,335.299988,312.876160,75046
2014-03-18,337.000000,344.399994,336.750000,340.200012,317.448486,85494
2014-03-19,340.000000,349.850006,340.000000,347.799988,324.540192,207428
2014-03-20,347.000000,352.049988,339.000000,339.799988,317.075226,127932
2014-03-21,340.200012,344.750000,336.299988,339.049988,316.375336,75189
2014-03-22,null,null,null,null,null,null
2014-03-24,340.649994,344.500000,336.899994,342.950012,320.014557,80010
2014-03-25,343.549988,348.000000,340.700012,342.950012,320.014557,74126
2014-03-26,345.600006,354.850006,342.200012,352.649994,329.065857,122479
2014-03-27,354.700012,360.950012,350.299988,355.950012,332.145172,197114
2014-03-28,356.000000,365.000000,351.549988,362.750000,338.490448,136189
2014-03-31,364.000000,369.100006,360.100006,362.649994,338.397064,256105
2014-04-01,363.000000,367.600006,355.549988,365.350006,340.916504,71656
2014-04-02,365.000000,370.450012,364.350006,366.750000,342.222900,59466
2014-04-03,369.950012,369.950012,359.600006,362.850006,338.583710,63486
2014-04-04,363.000000,376.899994,360.000000,375.000000,349.921173,151106
2014-04-07,379.750000,391.899994,367.399994,372.299988,347.401764,51302
2014-04-09,373.049988,377.149994,371.250000,374.649994,349.594574,35755
2014-04-10,372.000000,382.000000,366.350006,372.250000,347.355103,86580
2014-04-11,372.250000,391.500000,367.899994,385.399994,359.625610,177962
2014-04-15,388.000000,389.049988,373.250000,377.149994,351.927368,79566
2014-04-16,375.000000,378.799988,359.500000,360.649994,336.530823,122478
2014-04-17,363.000000,370.000000,361.750000,363.750000,339.423523,89828
2014-04-21,365.950012,375.549988,364.000000,369.500000,344.788971,101168
2014-04-22,370.000000,372.250000,360.200012,361.799988,337.603912,92673
2014-04-23,362.700012,367.899994,357.600006,363.850006,339.516876,117293
2014-04-24,363.850006,363.850006,363.850006,363.850006,339.516876,0
2014-04-25,364.899994,370.799988,355.600006,359.049988,335.037842,96628
2014-04-28,359.049988,361.299988,353.000000,356.600006,332.751709,88974
2014-04-29,359.000000,361.299988,353.000000,354.649994,330.932159,70189
2014-04-30,356.000000,358.200012,328.700012,335.100006,312.689606,212473
2014-05-02,337.500000,366.000000,332.100006,355.549988,331.771942,192210
2014-05-05,364.850006,411.000000,362.799988,381.500000,355.986481,3529901
2014-05-06,385.700012,390.700012,373.549988,384.450012,358.739227,611123
2014-05-07,384.500000,394.399994,378.200012,379.450012,354.073547,330877
2014-05-08,382.500000,383.799988,374.200012,378.500000,353.187103,123643
2014-05-09,379.000000,395.000000,378.000000,393.450012,367.137329,215261
2014-05-12,394.000000,403.049988,388.549988,397.049988,370.496490,634338
2014-05-13,401.000000,410.600006,395.399994,402.149994,375.255463,193125
2014-05-14,402.399994,416.649994,397.250000,410.950012,383.466949,221262
2014-05-15,410.000000,415.250000,402.000000,405.100006,378.008148,92212
2014-05-16,408.000000,430.000000,402.000000,417.250000,389.345642,290895
2014-05-19,428.000000,467.899994,428.000000,456.200012,425.690765,444664
2014-05-20,460.000000,473.000000,441.649994,469.750000,438.334595,238170
2014-05-21,470.000000,477.450012,461.500000,467.549988,436.281677,151511
2014-05-22,470.000000,493.000000,470.000000,486.200012,453.684479,174814
2014-05-23,486.299988,517.299988,485.899994,510.750000,476.592621,523728
2014-05-26,513.500000,522.400024,468.000000,487.049988,454.477600,161003
2014-05-27,492.000000,495.399994,471.500000,481.200012,449.018829,188414
2014-05-28,483.000000,488.000000,472.600006,482.500000,450.231873,108056
2014-05-29,486.000000,498.350006,480.950012,482.500000,450.231873,135823
2014-05-30,485.049988,495.850006,472.549988,478.100006,446.126190,93472
2014-06-02,482.700012,500.500000,480.149994,498.950012,465.581787,105534
2014-06-03,502.899994,517.799988,498.399994,513.950012,479.578674,155606
2014-06-04,517.000000,538.000000,515.650024,535.900024,500.060760,201025
2014-06-05,539.950012,551.500000,532.500000,543.950012,507.572235,156167
2014-06-06,544.900024,555.700012,541.500000,547.950012,511.304779,103737
2014-06-09,550.500000,568.000000,550.500000,563.900024,526.188110,151781
2014-06-10,566.000000,568.900024,542.299988,560.599976,523.108826,114997
2014-06-11,563.000000,571.799988,548.000000,553.250000,516.250366,145947
2014-06-12,553.000000,562.500000,545.549988,552.500000,515.550537,93144
2014-06-13,554.700012,564.099976,527.750000,537.750000,501.786987,148017
2014-06-16,540.400024,543.400024,520.450012,540.049988,503.933075,165910
2014-06-17,540.000000,560.000000,533.349976,555.700012,518.536560,129638
2014-06-18,558.000000,562.000000,539.450012,544.700012,508.272156,119445
2014-06-19,546.200012,551.049988,531.299988,539.200012,503.140015,86761
2014-06-20,541.000000,541.500000,522.750000,525.299988,490.169556,96011
2014-06-23,526.400024,537.500000,517.250000,534.000000,498.287720,101295
2014-06-24,536.000000,554.000000,535.000000,550.549988,513.730957,144566
2014-06-25,555.500000,564.650024,550.000000,561.049988,523.528748,161487
2014-06-26,563.650024,571.799988,553.299988,569.150024,531.087158,127729
2014-06-27,580.049988,601.900024,576.400024,583.000000,544.010803,431317
2014-06-30,585.000000,594.000000,583.950012,589.599976,550.169373,94833
2014-07-01,592.000000,615.000000,588.250000,610.299988,569.485046,260785
2014-07-02,615.500000,623.700012,612.000000,617.500000,576.203491,185860
2014-07-03,621.450012,627.450012,617.549988,621.250000,579.702759,61469
2014-07-04,622.000000,629.400024,615.400024,622.650024,581.009094,123546
2014-07-07,624.000000,628.900024,617.049988,620.450012,578.956238,78075
2014-07-08,621.000000,623.049988,578.000000,585.750000,546.576904,113980
2014-07-09,583.549988,600.750000,569.049988,583.950012,544.897278,170019
2014-07-10,584.000000,606.000000,559.950012,579.900024,541.118164,240828
2014-07-11,578.900024,583.299988,539.099976,543.349976,511.867188,215563
2014-07-14,542.500000,557.650024,524.549988,547.150024,515.447021,102747
2014-07-15,549.450012,563.900024,543.299988,560.049988,527.599487,105942
2014-07-16,564.099976,573.900024,557.250000,571.400024,538.291870,149220
2014-07-17,572.000000,589.900024,568.000000,586.450012,552.469910,100586
2014-07-18,585.000000,591.000000,576.400024,578.650024,545.121826,101721
2014-07-21,581.000000,642.799988,581.000000,633.500000,596.793762,546022
2014-07-22,643.099976,647.750000,624.150024,626.950012,590.623230,309370
2014-07-23,630.099976,645.000000,619.099976,641.150024,604.000549,235101
2014-07-24,644.900024,650.500000,630.299988,638.799988,601.786621,582704
2014-07-25,639.700012,643.349976,586.400024,600.250000,565.470337,465847
2014-07-28,600.000000,608.200012,585.500000,592.500000,558.169434,184798
2014-07-30,595.299988,610.000000,583.000000,607.099976,571.923401,201135
2014-07-31,610.000000,616.700012,599.500000,602.849976,567.919556,151110
2014-08-01,597.849976,606.500000,583.000000,584.750000,550.868408,177160
2014-08-04,588.950012,598.450012,588.000000,595.450012,560.948425,85198
2014-08-05,595.000000,609.250000,591.500000,607.549988,572.347290,128090
2014-08-06,607.450012,614.000000,590.000000,593.450012,559.064270,149135
2014-08-07,593.000000,603.000000,587.400024,594.099976,559.676636,139639
2014-08-08,594.000000,594.000000,571.900024,574.400024,541.118103,97408
2014-08-11,577.000000,588.799988,577.000000,584.150024,550.303162,65774
2014-08-12,587.450012,594.900024,587.000000,591.500000,557.227295,73002
2014-08-13,592.000000,594.000000,568.000000,574.099976,540.835510,92029
2014-08-14,580.000000,591.599976,574.650024,589.700012,555.531616,98611
2014-08-18,589.500000,603.599976,586.799988,597.450012,562.832581,96767
2014-08-19,600.000000,607.500000,589.250000,596.150024,561.607910,320527
2014-08-20,596.000000,608.799988,591.000000,600.700012,565.894226,165981
2014-08-21,600.000000,606.500000,590.799988,593.250000,558.875916,95054
2014-08-22,594.950012,602.799988,590.250000,595.049988,560.571655,104125
2014-08-25,597.000000,619.400024,593.250000,606.299988,571.169739,298588
2014-08-26,607.000000,614.450012,589.750000,599.049988,564.339844,155346
2014-08-27,601.000000,613.250000,593.549988,597.349976,562.738403,89915
2014-08-28,599.000000,602.150024,589.000000,593.150024,558.781799,78613
2014-09-01,595.000000,610.849976,595.000000,608.599976,573.336426,112894
2014-09-02,609.349976,632.750000,605.000000,630.549988,594.014709,240062
2014-09-03,634.000000,637.349976,625.900024,630.549988,594.014709,180944
2014-09-04,630.000000,635.000000,617.349976,622.299988,586.242737,97983
2014-09-05,620.000000,628.400024,615.049988,619.750000,583.840454,82567
2014-09-08,621.000000,635.000000,620.150024,630.849976,594.297241,77300
2014-09-09,635.400024,643.950012,626.900024,639.049988,602.022156,153121
2014-09-10,637.900024,637.900024,626.099976,628.650024,592.224731,88552
2014-09-11,632.000000,639.900024,629.150024,635.700012,598.866333,104854
2014-09-12,639.000000,640.349976,621.599976,626.049988,589.775391,120594
2014-09-15,626.000000,626.000000,611.900024,619.299988,583.416504,79527
2014-09-16,621.000000,627.950012,575.000000,582.450012,548.701660,205892
2014-09-17,586.599976,589.349976,563.099976,581.900024,548.183472,179959
2014-09-18,584.000000,601.200012,580.000000,596.650024,562.078857,109573
2014-09-19,599.000000,604.000000,578.450012,585.450012,551.527832,92847
2014-09-22,575.099976,582.450012,559.099976,566.650024,533.817139,118319
2014-09-23,567.500000,577.299988,547.750000,551.700012,519.733398,152134
2014-09-24,554.500000,559.000000,532.000000,542.450012,511.019379,176119
2014-09-25,545.900024,556.000000,530.500000,534.950012,503.953888,95618
2014-09-26,535.000000,549.099976,525.900024,547.299988,515.588318,111195
2014-09-29,549.000000,555.700012,541.500000,548.700012,516.907288,138280
2014-09-30,549.000000,557.400024,540.400024,543.299988,511.820068,123282
2014-10-01,544.700012,546.950012,530.000000,532.799988,501.928406,73654
2014-10-07,532.900024,539.599976,518.799988,521.349976,491.141907,77404
2014-10-08,521.700012,532.900024,518.000000,529.849976,499.149445,96332
2014-10-09,535.000000,549.900024,535.000000,545.450012,513.845520,91688
2014-10-10,541.000000,541.000000,528.150024,529.299988,498.631226,75720
2014-10-13,527.700012,539.299988,519.500000,537.250000,506.120636,74112
2014-10-14,543.700012,543.700012,528.900024,534.049988,503.106049,67206
2014-10-15,534.049988,534.049988,534.049988,534.049988,503.106049,0
2014-10-16,539.700012,539.700012,497.350006,501.000000,471.971039,125043
2014-10-17,505.000000,515.799988,492.299988,510.649994,481.061920,112243
2014-10-20,517.000000,527.000000,516.000000,519.799988,489.681763,73770
2014-10-21,522.000000,532.799988,521.049988,527.599976,497.029755,60581
2014-10-22,530.599976,538.000000,530.049988,535.000000,504.001099,49721
2014-10-27,539.000000,539.650024,521.000000,522.400024,492.131134,44329
2014-10-28,523.049988,526.799988,516.500000,522.000000,491.754272,46948
2014-10-29,524.000000,529.799988,517.549988,522.299988,492.036896,81831
2014-10-30,522.900024,564.000000,519.950012,558.900024,526.516235,189766
2014-10-31,564.250000,574.299988,551.400024,555.599976,523.407471,475362
2014-11-03,556.000000,588.000000,550.099976,584.900024,551.009766,263839
2014-11-05,588.250000,599.000000,583.200012,596.099976,561.560730,139663
2014-11-07,596.000000,598.099976,580.500000,587.250000,553.223572,67056
2014-11-10,587.250000,594.200012,576.700012,581.150024,547.477112,58009
2014-11-11,581.099976,590.349976,570.650024,583.200012,549.408325,73660
2014-11-12,588.200012,594.500000,577.349976,580.599976,546.958801,78223
2014-11-13,583.700012,585.599976,567.150024,570.900024,537.820984,66991
2014-11-14,573.000000,579.650024,570.099976,574.900024,541.589172,37047
2014-11-17,574.900024,593.900024,574.900024,584.349976,550.491516,115534
2014-11-18,584.500000,588.500000,575.750000,580.400024,546.770508,72570
2014-11-19,582.000000,584.849976,547.000000,550.549988,518.650024,130381
2014-11-20,546.500000,561.000000,543.700012,555.049988,522.889160,111396
2014-11-21,556.000000,562.500000,551.099976,553.799988,521.711609,74554
2014-11-24,553.299988,559.349976,547.500000,550.150024,518.273254,63719
2014-11-25,550.150024,550.150024,525.000000,536.299988,505.225647,106435
2014-11-26,536.000000,546.950012,531.000000,543.150024,511.678833,62638
