Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,315.500000,317.799988,310.100006,314.200012,293.194214,1261482
2014-01-02,315.899994,316.950012,291.500000,293.750000,274.111389,1370238
2014-01-03,293.750000,306.500000,289.200012,305.049988,284.655884,1482756
2014-01-06,304.000000,310.899994,296.500000,306.399994,285.915649,1405237
2014-01-07,306.250000,313.750000,303.850006,311.399994,290.581390,1549987
2014-01-08,313.700012,314.000000,305.250000,311.100006,290.301422,1390790
2014-01-09,312.000000,319.500000,301.100006,308.600006,287.968567,2564248
2014-01-10,309.299988,312.899994,302.750000,304.899994,284.515900,1126445
2014-01-13,308.000000,310.799988,301.149994,306.100006,285.635712,1262340
2014-01-14,308.399994,308.700012,302.000000,304.399994,284.049377,1003704
2014-01-15,306.899994,317.200012,304.399994,315.100006,294.034027,1419039
2014-01-16,317.399994,319.799988,309.350006,312.850006,291.934418,1810766
2014-01-17,312.799988,314.700012,297.500000,300.350006,280.270203,1277708
2014-01-20,301.950012,310.200012,295.450012,308.049988,287.455292,1020838
2014-01-21,310.000000,315.000000,306.100006,313.149994,292.214386,1045522
2014-01-22,312.899994,328.000000,311.149994,325.500000,303.738739,2751895
2014-01-23,327.000000,328.899994,320.649994,323.250000,301.639160,1488290
2014-01-24,320.750000,322.799988,305.049988,306.649994,286.148956,1162638
2014-01-27,301.000000,301.000000,285.100006,287.600006,268.372528,1436677
2014-01-28,288.000000,292.950012,283.200012,289.500000,270.145538,760338
2014-01-29,293.000000,296.799988,285.299988,288.750000,269.445648,1777805
2014-01-30,284.750000,286.399994,277.299988,283.649994,264.686584,1327784
2014-01-31,286.450012,299.000000,282.450012,296.100006,276.304230,1306000
2014-02-03,297.250000,302.750000,291.000000,293.700012,274.064697,1239737
2014-02-04,287.549988,294.350006,283.700012,292.700012,273.131561,945578
2014-02-05,294.799988,302.750000,290.250000,300.399994,280.316772,1251016
2014-02-06,303.299988,305.000000,292.000000,295.950012,276.164307,1104503
2014-02-07,298.799988,301.950012,294.149994,299.399994,279.383636,718306
2014-02-10,301.350006,306.899994,298.600006,303.200012,282.929596,792939
2014-02-11,304.649994,304.649994,297.049988,300.850006,280.736694,686077
2014-02-12,303.950012,306.750000,298.049988,300.399994,280.316772,772292
2014-02-13,300.000000,301.899994,291.250000,293.399994,273.784790,565696
2014-02-14,293.750000,296.799988,286.200012,294.799988,275.091187,652913
2014-02-17,295.000000,298.399994,290.049988,297.000000,277.144073,550058
2014-02-18,294.750000,302.899994,294.100006,301.500000,281.343231,594535
2014-02-19,302.250000,304.500000,296.649994,300.750000,280.643372,962733
2014-02-20,300.899994,312.500000,294.549988,310.850006,290.068146,1608721
2014-02-21,312.049988,317.500000,309.649994,316.149994,295.013824,1457241
2014-02-24,316.799988,318.450012,311.399994,315.399994,294.313995,660712
2014-02-25,317.049988,321.000000,311.350006,315.000000,293.940674,761137
2014-02-26,314.000000,319.600006,310.950012,317.200012,295.993622,839457
2014-02-28,319.000000,321.600006,312.500000,319.799988,298.419830,681750
2014-03-03,320.500000,323.850006,312.299988,315.149994,294.080658,878691
2014-03-04,315.399994,333.149994,314.500000,331.450012,309.290985,1394615
2014-03-05,333.000000,335.700012,328.200012,331.350006,309.197662,900839
2014-03-06,331.399994,339.100006,330.000000,336.799988,314.283264,984465
2014-03-07,339.000000,344.500000,333.399994,340.250000,317.502625,1245689
2014-03-10,336.600006,346.799988,336.399994,343.350006,320.395386,689595
2014-03-11,343.000000,346.799988,332.000000,337.700012,315.123108,876723
2014-03-12,335.049988,343.500000,334.750000,339.450012,316.756104,566857
2014-03-13,340.149994,343.399994,331.000000,333.600006,311.297241,431651
2014-03-14,331.549988,336.750000,326.350006,335.350006,312.930237,472595
2014-03-18,336.049988,344.399994,336.049988,340.100006,317.362671,617002
2014-03-19,341.000000,349.899994,340.100006,347.850006,324.594513,1079710
2014-03-20,347.399994,352.000000,338.799988,340.049988,317.315948,722492
2014-03-21,340.549988,345.799988,336.549988,339.200012,316.522827,720603
2014-03-22,null,null,null,null,null,null
2014-03-24,339.399994,345.399994,336.250000,343.549988,320.582001,661475
2014-03-25,342.000000,348.350006,340.399994,343.049988,320.115387,613067
2014-03-26,345.549988,354.850006,342.100006,352.649994,329.073578,1107489
2014-03-27,356.000000,361.649994,350.250000,356.399994,332.572906,1211072
2014-03-28,356.799988,366.200012,351.200012,364.149994,339.804810,1011521
2014-03-31,365.000000,369.399994,359.700012,363.299988,339.011627,567801
2014-04-01,366.000000,367.799988,355.149994,365.049988,340.644562,497532
2014-04-02,368.399994,371.000000,364.100006,366.950012,342.417603,477870
2014-04-03,346.000000,366.350006,346.000000,363.200012,338.918304,358777
2014-04-04,360.000000,377.000000,359.799988,375.299988,350.209320,886196
2014-04-07,377.500000,379.950012,366.750000,372.750000,347.829834,811822
2014-04-09,375.000000,376.899994,370.450012,374.850006,349.789459,360306
2014-04-10,375.000000,381.000000,367.000000,371.500000,346.663391,626748
2014-04-11,369.000000,391.500000,367.000000,385.350006,359.587463,1153498
2014-04-15,388.799988,388.950012,373.149994,376.500000,351.329132,476562
2014-04-16,375.000000,378.850006,359.200012,360.700012,336.585449,742944
2014-04-17,362.700012,370.450012,361.200012,363.250000,338.964935,776916
2014-04-21,364.000000,375.899994,364.000000,369.299988,344.610474,806815
2014-04-22,370.000000,372.200012,360.600006,362.100006,337.891846,501019
2014-04-23,362.500000,367.950012,357.200012,364.049988,339.711456,1392188
2014-04-24,364.049988,364.049988,364.049988,364.049988,339.711456,0
2014-04-25,364.350006,370.649994,355.100006,358.950012,334.952454,736025
2014-04-28,358.000000,361.000000,352.950012,356.299988,332.479553,490772
2014-04-29,357.200012,361.399994,352.250000,353.899994,330.240051,542329
2014-04-30,355.000000,358.100006,328.200012,335.000000,312.603607,890040
2014-05-02,336.100006,365.000000,332.149994,354.149994,330.473328,1122040
2014-05-05,363.049988,411.799988,363.000000,381.899994,356.368103,14404054
2014-05-06,384.399994,390.899994,373.649994,384.500000,358.794312,3846756
2014-05-07,382.049988,394.799988,377.500000,379.049988,353.708618,2161378
2014-05-08,381.049988,383.799988,374.250000,378.350006,353.055450,828008
2014-05-09,379.850006,394.899994,377.799988,393.250000,366.959320,1190712
2014-05-12,395.149994,403.399994,387.500000,396.899994,370.365265,1340796
2014-05-13,401.000000,411.350006,395.000000,402.200012,375.310944,1235337
2014-05-14,405.700012,416.700012,397.049988,411.600006,384.082520,1171965
2014-05-15,414.850006,415.500000,401.000000,404.399994,377.363892,1084632
2014-05-16,411.250000,431.000000,401.950012,418.750000,390.754547,1091775
2014-05-19,432.000000,465.899994,431.549988,456.350006,425.840790,2468344
2014-05-20,460.000000,474.450012,443.000000,470.799988,439.324707,1683218
2014-05-21,470.000000,477.700012,461.350006,468.299988,436.991882,836308
2014-05-22,471.000000,494.899994,470.250000,487.649994,455.048218,1291346
2014-05-23,489.100006,518.849976,485.100006,512.150024,477.910248,1766451
2014-05-26,518.599976,522.950012,466.100006,487.100006,454.534973,1229710
2014-05-27,489.850006,495.500000,471.200012,481.149994,448.982758,1860069
2014-05-28,482.000000,487.799988,472.299988,483.100006,450.802399,761509
2014-05-29,482.299988,499.000000,480.250000,482.899994,450.615723,975341
2014-05-30,486.000000,496.500000,471.100006,477.799988,445.856720,718263
2014-06-02,481.000000,500.899994,480.000000,499.149994,465.779358,617988
2014-06-03,500.000000,518.400024,497.649994,514.299988,479.916534,1112963
2014-06-04,518.950012,539.349976,515.400024,536.650024,500.772308,1354694
2014-06-05,536.000000,551.599976,531.250000,545.650024,509.170624,1104791
2014-06-06,545.650024,555.950012,541.599976,548.700012,512.016724,758852
2014-06-09,549.950012,569.500000,549.950012,565.599976,527.786865,786163
2014-06-10,569.000000,569.000000,542.250000,560.500000,523.027893,515118
2014-06-11,560.000000,571.950012,547.000000,552.400024,515.469299,672613
2014-06-12,550.000000,562.750000,545.599976,551.450012,514.582825,579445
2014-06-13,554.900024,564.450012,526.299988,538.400024,502.405334,751272
2014-06-16,543.700012,544.750000,520.000000,540.299988,504.178284,917535
2014-06-17,540.450012,560.000000,532.400024,555.049988,517.942078,651390
2014-06-18,558.000000,562.000000,539.000000,546.000000,509.497192,614615
2014-06-19,548.299988,551.450012,530.400024,539.599976,503.525024,660406
2014-06-20,540.000000,542.049988,522.000000,525.750000,490.601013,509427
2014-06-23,529.200012,537.400024,516.000000,533.450012,497.786285,694850
2014-06-24,532.250000,553.049988,532.250000,550.250000,513.463074,544628
2014-06-25,554.900024,565.799988,550.000000,560.849976,523.354370,766045
2014-06-26,561.000000,572.799988,552.650024,569.150024,531.099487,1437735
2014-06-27,581.299988,602.000000,576.000000,582.849976,543.883606,1822039
