Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,212.050003,216.500000,209.100006,210.399994,207.491333,8934
2014-01-02,210.000000,214.000000,210.000000,210.000000,207.096878,37946
2014-01-03,208.000000,212.149994,208.000000,210.050003,207.146194,10815
2014-01-06,211.699997,214.699997,206.199997,209.949997,207.047562,44188
2014-01-07,211.000000,212.899994,209.300003,210.199997,207.294113,16616
2014-01-08,211.449997,211.449997,210.000000,210.000000,207.096878,4989
2014-01-09,210.649994,211.500000,207.250000,210.300003,207.392731,77108
2014-01-10,210.300003,211.000000,205.800003,209.899994,206.998245,15314
2014-01-13,209.000000,209.000000,197.000000,200.000000,197.235153,14656
2014-01-14,200.000000,207.649994,196.500000,197.649994,194.917603,9461
2014-01-15,196.600006,202.899994,195.399994,198.000000,195.262787,9210
2014-01-16,199.699997,200.850006,195.550003,196.300003,193.586288,6567
2014-01-17,197.699997,198.699997,189.399994,190.449997,187.817139,14540
2014-01-20,191.699997,193.649994,186.149994,188.399994,185.795471,12817
2014-01-21,189.699997,198.699997,186.550003,195.850006,193.142487,266072
2014-01-22,196.250000,196.800003,191.699997,192.449997,189.789490,24011
2014-01-23,193.000000,196.949997,190.899994,191.850006,189.197800,7105
2014-01-24,192.000000,195.949997,186.100006,187.000000,184.414841,37206
2014-01-27,185.000000,185.800003,180.550003,181.800003,179.286743,99144
2014-01-28,181.050003,184.000000,178.000000,180.250000,177.758148,6324
2014-01-29,181.800003,182.949997,175.100006,176.449997,174.010696,42001
2014-01-30,174.000000,178.750000,171.199997,173.949997,171.545242,15453
2014-01-31,175.000000,183.000000,175.000000,179.000000,176.525436,12634
2014-02-03,182.699997,188.800003,180.500000,181.699997,179.188110,19484
2014-02-04,181.000000,207.000000,176.550003,189.250000,186.633728,800544
2014-02-05,189.449997,191.899994,185.949997,187.199997,184.612061,95376
2014-02-06,188.000000,194.000000,183.500000,184.699997,182.146637,82859
2014-02-07,185.750000,194.699997,185.000000,190.199997,187.570602,140108
2014-02-10,191.399994,193.199997,187.050003,190.399994,187.767822,44798
2014-02-11,191.699997,191.699997,182.100006,183.649994,181.111160,42819
2014-02-12,185.250000,185.500000,178.100006,179.949997,177.462311,17325
2014-02-13,178.649994,182.399994,174.500000,175.350006,172.925903,94627
2014-02-14,176.750000,184.100006,172.550003,182.300003,179.779831,61810
2014-02-17,181.500000,186.750000,177.500000,185.649994,183.083496,69311
2014-02-18,186.399994,192.550003,184.500000,189.250000,186.633728,108076
2014-02-19,188.000000,194.699997,185.750000,193.050003,190.381195,83676
2014-02-20,192.500000,195.699997,189.699997,190.899994,188.260925,61443
2014-02-21,191.750000,193.800003,190.699997,191.500000,188.852631,19557
2014-02-24,191.149994,193.449997,190.050003,192.449997,189.789490,33512
2014-02-25,191.000000,193.699997,188.399994,191.300003,188.655380,60631
2014-02-26,195.000000,195.699997,191.850006,193.149994,190.479813,153414
2014-02-28,195.750000,198.000000,191.250000,194.850006,192.156326,28828
2014-03-03,195.000000,203.800003,194.000000,199.350006,196.594131,89406
2014-03-04,199.899994,202.000000,196.000000,198.699997,195.953094,22226
2014-03-05,199.850006,204.600006,199.800003,202.000000,199.207474,23091
2014-03-06,202.750000,218.699997,201.000000,212.350006,209.414398,125148
2014-03-07,214.399994,222.149994,203.199997,204.600006,201.771545,106325
2014-03-10,203.000000,213.399994,200.000000,206.100006,203.250793,35122
2014-03-11,206.750000,213.000000,204.000000,204.750000,201.919464,51277
2014-03-12,205.050003,211.000000,202.100006,203.550003,200.736053,37778
2014-03-13,204.850006,212.000000,202.600006,203.750000,200.933289,82335
2014-03-14,205.899994,209.500000,203.149994,205.399994,202.560486,170647
2014-03-18,205.899994,209.300003,204.000000,205.350006,202.511200,29296
2014-03-19,205.350006,220.949997,204.300003,216.949997,213.950790,181448
2014-03-20,217.699997,234.000000,217.000000,224.350006,221.248505,449960
2014-03-21,226.949997,234.000000,226.949997,229.600006,226.425919,188897
2014-03-22,null,null,null,null,null,null
2014-03-24,235.800003,238.850006,227.100006,230.100006,226.919006,97277
2014-03-25,230.649994,235.000000,226.399994,227.100006,223.960480,147637
2014-03-26,229.000000,237.000000,226.000000,228.350006,225.193207,74578
2014-03-27,230.000000,231.000000,222.300003,226.050003,222.925003,20150
2014-03-28,230.949997,230.949997,222.500000,228.149994,224.995956,34113
2014-03-31,228.199997,233.500000,228.000000,231.100006,227.905197,162900
2014-04-01,232.000000,234.000000,226.000000,226.550003,223.418076,61707
2014-04-02,227.800003,245.000000,227.800003,242.449997,239.098267,190529
2014-04-03,244.000000,245.699997,230.100006,232.350006,229.137924,55172
2014-04-04,232.000000,243.000000,229.000000,239.449997,236.139740,84597
2014-04-07,241.699997,244.000000,233.600006,240.250000,236.928711,35990
2014-04-09,240.000000,242.300003,236.500000,238.250000,234.956345,24931
2014-04-10,238.500000,239.800003,229.500000,230.899994,227.707947,37232
2014-04-11,229.050003,232.699997,224.300003,226.800003,223.664627,27581
2014-04-15,228.800003,228.899994,223.100006,225.800003,222.678467,12919
2014-04-16,227.699997,233.500000,223.149994,225.699997,222.579849,64939
2014-04-17,224.000000,229.500000,224.000000,226.949997,223.812546,15722
2014-04-21,226.000000,230.000000,226.000000,228.300003,225.143890,36883
2014-04-22,229.800003,230.000000,224.050003,225.899994,222.777069,15621
2014-04-23,227.449997,236.000000,225.000000,232.000000,228.792740,61980
2014-04-24,232.000000,232.000000,232.000000,232.000000,228.792740,0
2014-04-25,231.399994,232.600006,227.699997,230.699997,227.510696,17517
2014-04-28,230.500000,231.899994,221.850006,230.050003,226.869705,33724
2014-04-29,230.850006,231.750000,227.100006,228.500000,225.341125,6882
2014-04-30,229.000000,233.500000,225.050003,227.199997,224.059082,39447
2014-05-02,228.149994,228.149994,217.250000,219.800003,216.761398,55322
2014-05-05,219.800003,220.500000,216.000000,216.500000,213.507019,14304
2014-05-06,216.050003,219.750000,214.050003,216.899994,213.901489,9427
2014-05-07,219.449997,219.449997,212.199997,218.149994,215.134201,18975
2014-05-08,219.000000,227.899994,215.100006,223.850006,220.755432,30064
2014-05-09,223.050003,227.000000,220.100006,225.800003,222.678467,16990
2014-05-12,225.000000,232.399994,225.000000,229.399994,226.228668,32535
2014-05-13,225.100006,232.649994,225.100006,231.000000,227.806549,33896
2014-05-14,230.050003,239.000000,230.050003,235.550003,232.293671,36102
2014-05-15,239.000000,242.000000,231.100006,236.649994,233.378464,256640
2014-05-16,237.000000,246.800003,237.000000,243.500000,240.133759,67387
2014-05-19,245.000000,263.850006,245.000000,259.399994,255.813919,129685
2014-05-20,263.100006,284.000000,263.100006,273.500000,269.719025,141245
2014-05-21,272.000000,278.399994,268.000000,275.200012,271.395538,51577
2014-05-22,275.399994,299.000000,275.250000,292.250000,288.209808,122739
2014-05-23,298.850006,316.000000,296.000000,302.450012,298.268860,183547
2014-05-26,303.000000,318.500000,295.000000,306.549988,302.312134,122452
2014-05-27,307.000000,314.799988,287.000000,305.700012,301.473877,72312
2014-05-28,309.850006,318.500000,298.299988,300.399994,296.247131,365609
2014-05-29,302.299988,305.000000,295.000000,298.299988,294.176178,20629
2014-05-30,298.000000,300.000000,289.100006,296.399994,292.302429,41743
2014-06-02,298.700012,302.549988,291.250000,297.250000,293.140717,62490
2014-06-03,299.899994,299.899994,294.950012,296.549988,292.450348,10376
2014-06-04,293.600006,318.899994,293.600006,315.450012,311.089081,124955
2014-06-05,319.799988,321.000000,302.000000,304.149994,299.945313,65859
2014-06-06,311.799988,311.799988,305.000000,306.100006,301.868378,174203
2014-06-09,307.000000,312.100006,305.000000,308.100006,303.840698,26001
2014-06-10,311.899994,311.899994,300.000000,303.799988,299.600128,20918
2014-06-11,300.049988,311.899994,300.049988,305.299988,301.079407,44918
2014-06-12,306.000000,326.000000,301.200012,317.700012,313.308014,180990
2014-06-13,324.000000,324.000000,312.000000,314.500000,310.152252,223460
2014-06-16,314.799988,319.950012,310.000000,313.250000,308.919525,11134
2014-06-17,315.000000,319.000000,307.000000,315.200012,310.842560,30461
2014-06-18,315.000000,320.000000,304.500000,310.049988,305.763733,6215
2014-06-19,304.000000,313.950012,304.000000,308.450012,304.185913,11612
2014-06-20,305.000000,315.500000,302.299988,309.049988,304.777557,13071
2014-06-23,308.950012,317.000000,308.000000,312.649994,308.327820,10530
2014-06-24,309.500000,317.000000,308.149994,310.250000,305.960999,9312
2014-06-25,320.000000,320.000000,300.000000,311.950012,307.637512,17199
2014-06-26,311.000000,316.000000,308.799988,312.549988,308.229218,11949
2014-06-27,311.000000,320.200012,311.000000,319.549988,315.132416,16559
2014-06-30,315.000000,335.500000,315.000000,335.500000,330.861908,35013
2014-07-01,344.000000,352.250000,335.049988,336.399994,331.749481,126335
2014-07-02,330.049988,347.950012,330.049988,341.450012,336.729675,27472
2014-07-03,344.899994,344.899994,331.250000,334.500000,329.875793,15486
2014-07-04,340.549988,340.549988,332.549988,334.100006,329.481293,9330
2014-07-07,334.000000,338.000000,322.350006,331.049988,326.473419,63768
2014-07-08,329.000000,340.950012,326.250000,326.549988,322.035645,29551
2014-07-09,332.250000,335.350006,312.049988,325.700012,321.197418,158591
2014-07-10,323.100006,336.799988,313.250000,328.899994,324.353180,17509
2014-07-11,329.000000,335.799988,320.250000,324.000000,319.520905,10465
2014-07-14,320.149994,322.000000,314.200012,316.700012,312.321838,6231
2014-07-15,310.000000,325.000000,309.799988,320.250000,315.822723,258261
2014-07-16,317.000000,325.049988,317.000000,322.600006,318.140289,239586
2014-07-17,319.399994,338.700012,318.000000,336.850006,332.193268,25180
2014-07-18,328.000000,353.500000,328.000000,344.500000,339.737518,73823
2014-07-21,344.000000,354.049988,335.899994,337.700012,333.031494,18452
2014-07-22,345.000000,349.399994,340.850006,342.200012,337.469299,36593
2014-07-23,346.450012,346.950012,337.000000,343.799988,339.047119,21697
2014-07-24,348.500000,350.000000,337.000000,340.750000,336.039337,9089
2014-07-25,340.649994,343.000000,332.250000,335.700012,331.059143,27313
2014-07-28,333.000000,350.000000,331.149994,338.649994,333.968384,8613
2014-07-30,347.000000,348.000000,334.799988,343.950012,339.195129,12749
2014-07-31,345.000000,346.000000,340.000000,340.399994,335.694153,13659
2014-08-01,340.000000,344.000000,333.000000,333.649994,329.037506,12099
2014-08-04,333.649994,343.000000,330.000000,340.049988,335.348999,29707
2014-08-05,336.049988,354.000000,334.899994,348.350006,343.534271,25882
2014-08-06,348.100006,371.000000,348.100006,365.850006,360.792358,85860
2014-08-07,362.350006,380.600006,362.350006,376.950012,371.738892,115892
2014-08-08,377.000000,386.950012,367.200012,370.549988,365.427368,142740
2014-08-11,375.000000,382.399994,371.549988,379.149994,373.908508,97060
2014-08-12,382.649994,385.000000,375.049988,383.450012,378.149048,35676
2014-08-13,382.000000,394.799988,368.600006,377.600006,372.379913,615715
2014-08-14,401.950012,415.350006,385.000000,415.350006,409.608093,463476
2014-08-18,417.399994,456.850006,402.250000,455.250000,448.956482,671009
2014-08-19,456.899994,471.000000,421.250000,460.899994,454.528320,326426
2014-08-20,464.899994,474.399994,450.049988,457.950012,451.619141,129663
2014-08-21,458.000000,460.000000,435.000000,439.100006,433.029694,98397
2014-08-22,441.000000,450.000000,435.500000,444.350006,438.207184,77668
2014-08-25,448.000000,470.000000,447.750000,459.200012,452.851837,128463
2014-08-26,466.500000,505.100006,447.000000,492.000000,485.198425,464442
2014-08-27,483.899994,494.850006,467.399994,470.000000,463.502502,383244
2014-08-28,474.000000,482.000000,451.600006,471.500000,464.981812,134554
2014-09-01,474.799988,474.799988,453.000000,458.549988,452.210815,36180
2014-09-02,458.799988,469.000000,450.000000,452.350006,446.096558,58110
2014-09-03,451.500000,470.049988,451.500000,460.850006,454.479065,140739
2014-09-04,459.700012,459.700012,446.000000,447.750000,441.560120,51571
2014-09-05,446.049988,468.000000,446.049988,461.750000,455.366608,92439
2014-09-08,462.750000,472.000000,458.100006,467.049988,460.593323,65920
2014-09-09,468.700012,468.700012,449.450012,452.250000,445.997894,35407
2014-09-10,446.000000,465.000000,445.000000,451.049988,444.814514,62229
2014-09-11,451.500000,465.000000,447.000000,461.799988,455.415894,50939
2014-09-12,466.799988,466.799988,451.500000,453.500000,447.230652,35765
2014-09-15,453.000000,457.000000,445.000000,449.000000,442.792908,39167
2014-09-16,449.000000,455.500000,426.549988,433.049988,427.063324,76348
2014-09-17,433.250000,439.500000,417.100006,418.850006,413.059692,49082
2014-09-18,415.000000,439.750000,415.000000,424.450012,418.582275,167989
2014-09-19,426.000000,434.000000,410.049988,429.049988,423.118652,95606
2014-09-22,429.100006,450.500000,420.250000,447.549988,441.362885,189954
2014-09-23,448.000000,463.950012,440.000000,442.450012,436.333435,133023
2014-09-24,449.899994,464.000000,429.700012,436.200012,430.169830,42738
2014-09-25,443.000000,443.850006,423.750000,426.750000,420.850464,44459
2014-09-26,424.049988,432.000000,405.450012,428.049988,422.132477,135246
2014-09-29,430.000000,444.700012,426.000000,437.399994,431.353210,43117
2014-09-30,437.399994,459.250000,437.399994,440.799988,434.706238,119170
2014-10-01,444.750000,454.000000,431.200012,433.899994,427.901581,44426
2014-10-07,437.549988,438.899994,425.100006,431.049988,425.091003,57407
2014-10-08,426.500000,435.950012,424.049988,428.000000,422.083160,40587
2014-10-09,432.000000,450.000000,432.000000,437.700012,431.649078,42265
2014-10-10,435.000000,435.000000,429.000000,431.850006,425.879974,91683
2014-10-13,432.000000,438.000000,424.149994,429.250000,423.315887,74403
2014-10-14,432.049988,447.700012,427.000000,429.149994,423.217285,111188
2014-10-15,429.149994,429.149994,429.149994,429.149994,423.217285,0
2014-10-16,424.000000,432.950012,411.700012,415.799988,410.051788,118782
2014-10-17,417.500000,427.950012,386.700012,423.950012,418.089203,44651
2014-10-20,428.899994,430.000000,418.250000,420.250000,414.440308,117969
2014-10-21,420.250000,428.950012,410.000000,419.149994,413.355530,85959
2014-10-22,420.000000,441.350006,420.000000,438.750000,432.684570,131225
2014-10-27,460.000000,460.000000,448.600006,450.450012,444.222870,41711
2014-10-28,450.500000,454.500000,444.700012,449.600006,443.384583,16768
2014-10-29,458.000000,483.000000,450.250000,467.950012,461.480896,210724
2014-10-30,470.000000,489.000000,465.149994,472.549988,466.017303,161560
2014-10-31,479.850006,514.700012,479.850006,492.649994,485.839417,1015578
2014-11-03,497.399994,513.099976,489.049988,509.899994,502.850922,195025
2014-11-05,514.450012,543.400024,510.250000,536.250000,528.836670,391931
2014-11-07,537.099976,552.000000,524.000000,532.200012,524.842712,250137
2014-11-10,536.799988,540.799988,528.000000,531.599976,524.250916,87725
